tau,rho,eta,eta_neg_tau,eta_sphere,eta_series,resid_involution,resid_sphere,resid_series,resid_parabolic,u
1.5,-0.8,0.746225872382936,0.746225872382936,0.746225872382936,0.746225872382936,0,1.11022302462516e-16,0,0.404345530502594,-0.340076827953824
1.5,-0.75,0.758252425368017,0.758252425368017,0.758252425368017,0.758252425368016,0,1.11022302462516e-16,1.11022302462516e-16,0.410426338411495,-0.31882202620671
1.5,-0.7,0.770672980289306,0.770672980289306,0.770672980289306,0.770672980289306,0,0,2.22044604925031e-16,0.41669067940435,-0.297567224459596
1.5,-0.65,0.783507221433096,0.783507221433096,0.783507221433096,0.783507221433096,0,0,0,0.423146861072736,-0.276312422712482
1.5,-0.6,0.796776166524384,0.796776166524384,0.796776166524384,0.796776166524384,0,0,1.11022302462516e-16,0.429803689460164,-0.255057620965368
1.5,-0.55,0.810502281583055,0.810502281583055,0.810502281583055,0.810502281583054,0,0,2.22044604925031e-16,0.43667050588212,-0.233802819218254
1.5,-0.5,0.824709607859963,0.824709607859963,0.824709607859963,0.824709607859963,0,0,2.22044604925031e-16,0.443757226907582,-0.21254801747114
1.5,-0.45,0.839423902361632,0.839423902361632,0.839423902361632,0.839423902361632,0,1.11022302462516e-16,0,0.451074387798526,-0.191293215724026
1.5,-0.4,0.854672793691484,0.854672793691484,0.854672793691483,0.854672793691483,0,1.11022302462516e-16,1.11022302462516e-16,0.458633189731087,-0.170038413976912
1.5,-0.35,0.870485955191328,0.870485955191328,0.870485955191328,0.870485955191328,0,1.11022302462516e-16,1.11022302462516e-16,0.466445551150924,-0.148783612229798
1.5,-0.3,0.886895297665973,0.886895297665973,0.886895297665972,0.886895297665972,0,1.11022302462516e-16,3.33066907387547e-16,0.474524163645354,-0.127528810482684
1.5,-0.25,0.903935184324689,0.903935184324689,0.903935184324689,0.903935184324689,0,1.11022302462516e-16,2.22044604925031e-16,0.482882552745741,-0.10627400873557
1.5,-0.2,0.921642670986044,0.921642670986044,0.921642670986044,0.921642670986044,0,1.11022302462516e-16,1.11022302462516e-16,0.491535144104324,-0.0850192069884561
1.5,-0.15,0.940057775079553,0.940057775079553,0.940057775079553,0.940057775079553,0,1.11022302462516e-16,1.11022302462516e-16,0.500497335519113,-0.0637644052413421
1.5,-0.1,0.959223777553946,0.959223777553946,0.959223777553946,0.959223777553946,0,1.11022302462516e-16,1.11022302462516e-16,0.509785575306755,-0.042509603494228
1.5,-0.05,0.979187562486118,0.979187562486118,0.979187562486118,0.979187562486118,0,0,1.11022302462516e-16,0.519417447543589,-0.021254801747114
1.5,0,1,1,1,1,0,0,0,0.529411764705882,0
1.5,0.05,1.02171637907911,1.02171637907911,1.02171637907911,1.02171637907911,0,0,2.22044604925031e-16,0.539788668235732,0.021254801747114
1.5,0.1,1.04439689802567,1.04439689802567,1.04439689802567,1.04439689802567,0,0,0,0.550569737531846,0.042509603494228
1.5,0.15,1.06810722172743,1.06810722172743,1.06810722172743,1.06810722172743,0,0,4.44089209850063e-16,0.561778107803381,0.0637644052413421
1.5,0.2,1.09291911659547,1.09291911659547,1.09291911659547,1.09291911659547,0,0,0,0.573438597114952,0.0850192069884561
1.5,0.25,1.11891117610356,1.11891117610356,1.11891117610356,1.11891117610356,0,0,4.44089209850063e-16,0.585577842770223,0.10627400873557
1.5,0.3,1.14616965237928,1.14616965237928,1.14616965237928,1.14616965237928,0,0,2.22044604925031e-16,0.598224446899829,0.127528810482684
1.5,0.35,1.17478941238378,1.17478941238378,1.17478941238378,1.17478941238378,0,0,0,0.61140913069364,0.148783612229798
1.5,0.4,1.20487504101447,1.20487504101447,1.20487504101447,1.20487504101447,0,2.22044604925031e-16,0,0.625164896086931,0.170038413976912
1.5,0.45,1.23654211816127,1.23654211816127,1.23654211816127,1.23654211816127,0,2.22044604925031e-16,0,0.639527192788133,0.191293215724026
1.5,0.5,1.26991870258368,1.26991870258368,1.26991870258368,1.26991870258368,0,0,2.22044604925031e-16,0.654534087199069,0.21254801747114
1.5,0.55,1.30514706277006,1.30514706277006,1.30514706277006,1.30514706277006,0,0,0,0.67022642784943,0.233802819218254
1.5,0.6,1.34238570410761,1.34238570410761,1.34238570410761,1.34238570410761,0,0,2.22044604925031e-16,0.686647999189574,0.255057620965368
1.5,0.65,1.38181175328191,1.38181175328191,1.38181175328191,1.38181175328191,0,0,2.22044604925031e-16,0.703845651586991,0.276312422712482
1.5,0.7,1.4236237755715,1.4236237755715,1.4236237755715,1.4236237755715,0,2.22044604925031e-16,2.22044604925031e-16,0.721869389606591,0.297567224459596
1.5,0.75,1.46804511959082,1.46804511959082,1.46804511959082,1.46804511959082,0,2.22044604925031e-16,0,0.740772392318089,0.31882202620671
1.5,0.8,1.51532790839784,1.51532790839784,1.51532790839784,1.51532790839784,0,2.22044604925031e-16,0,0.760610927265766,0.340076827953824
1.5,0.85,1.56575782754318,1.56575782754318,1.56575782754318,1.56575782754318,0,2.22044604925031e-16,2.22044604925031e-16,0.781444102052981,0.361331629700938
1.5,0.9,1.61965990210638,1.61965990210638,1.61965990210638,1.61965990210638,0,0,2.22044604925031e-16,0.803333371494138,0.382586431448052
1.5,0.95,1.67740550954168,1.67740550954168,1.67740550954168,1.67740550954168,0,0,0,0.826341679754444,0.403841233195166
